Frame,Eye State,Pupil Position,Driving Status,Head Rotation,Head Front Tilt,Head Side Tilt
7491,Open,Right,Focus,Center,Straight Front Ahead,Straight
7492,Open,Right,Focus,Center,Straight Front Ahead,Straight
7493,Open,Right,Focus,Center,Straight Front Ahead,Straight
7494,Open,Right,Focus,Center,Straight Front Ahead,Straight
7495,Open,Right,Focus,Center,Straight Front Ahead,Straight
7496,Open,Right,Focus,Center,Straight Front Ahead,Straight
7497,Open,Right,Focus,Center,Straight Front Ahead,Straight
7498,Open,Right,Focus,Center,Straight Front Ahead,Straight
7499,Open,Right,Focus,Center,Straight Front Ahead,Straight
7500,Open,Right,Focus,Center,Front Tilt,Straight
7501,Open,Right,Focus,Center,Straight Front Ahead,Straight
7502,Open,Right,Focus,Center,Straight Front Ahead,Straight
7503,Open,Right,Focus,Center,Straight Front Ahead,Straight
7504,Open,Right,Focus,Center,Front Tilt,Straight
7505,Open,Right,Focus,Center,Straight Front Ahead,Straight
7506,Open,Right,Focus,Center,Straight Front Ahead,Straight
7507,Open,Right,Focus,Center,Straight Front Ahead,Straight
7508,Open,Center,Focus,Center,Straight Front Ahead,Straight
7509,Open,Center,Focus,Center,Straight Front Ahead,Straight
7510,Open,Center,Focus,Center,Straight Front Ahead,Straight
7511,Open,Center,Focus,Center,Straight Front Ahead,Straight
7512,Open,Center,Focus,Center,Straight Front Ahead,Straight
7513,Open,Center,Focus,Center,Straight Front Ahead,Straight
7514,Open,Center,Focus,Center,Straight Front Ahead,Straight
7515,Open,Center,Focus,Center,Straight Front Ahead,Straight
7516,Open,Center,Focus,Center,Straight Front Ahead,Straight
7517,Open,Center,Focus,Center,Front Tilt,Straight
7518,Open,Center,Focus,Center,Straight Front Ahead,Straight
7519,Open,Center,Focus,Center,Front Tilt,Straight
7520,Open,Center,Focus,Center,Front Tilt,Straight
7521,Open,Right,Focus,Center,Front Tilt,Straight
7522,Open,Center,Focus,Center,Front Tilt,Straight
7523,Open,Right,Focus,Center,Straight Front Ahead,Straight
7524,Open,Right,Focus,Center,Straight Front Ahead,Straight
7525,Open,Right,Focus,Center,Front Tilt,Straight
7526,Open,Right,Focus,Center,Front Tilt,Straight
7527,Open,Right,Focus,Center,Front Tilt,Straight
7528,Open,Right,Focus,Center,Front Tilt,Straight
7529,Open,Right,Focus,Center,Front Tilt,Straight
7530,Open,Right,Focus,Center,Front Tilt,Straight
7531,Open,Right,Focus,Center,Straight Front Ahead,Straight
7532,Open,Right,Focus,Center,Front Tilt,Straight
7533,Open,Right,Focus,Center,Front Tilt,Straight
7534,Open,Right,Focus,Center,Front Tilt,Straight
7535,Open,Right,Focus,Center,Front Tilt,Straight
7536,Open,Right,Focus,Center,Straight Front Ahead,Straight
7537,Open,Right,Focus,Center,Front Tilt,Straight
7538,Open,Right,Focus,Center,Front Tilt,Straight
7539,Open,Center,Focus,Center,Straight Front Ahead,Straight
7540,Open,Right,Focus,Center,Straight Front Ahead,Straight
7541,Open,Right,Focus,Center,Straight Front Ahead,Straight
7542,Open,Right,Focus,Center,Straight Front Ahead,Straight
7543,Open,Right,Focus,Center,Straight Front Ahead,Straight
7544,Open,Center,Focus,Center,Front Tilt,Straight
7545,Open,Center,Focus,Center,Front Tilt,Straight
7546,Open,Center,Focus,Center,Front Tilt,Straight
7547,Open,Center,Focus,Center,Straight Front Ahead,Straight
7548,Open,Center,Focus,Center,Straight Front Ahead,Straight
7549,Open,Center,Focus,Center,Straight Front Ahead,Straight
7550,Open,Center,Focus,Center,Front Tilt,Straight
7551,Open,Center,Focus,Center,Front Tilt,Straight
7552,Open,Right,Focus,Center,Front Tilt,Straight
7553,Open,Center,Focus,Center,Straight Front Ahead,Straight
7554,Open,Right,Focus,Center,Front Tilt,Straight
7555,Open,Right,Focus,Center,Front Tilt,Straight
7556,Open,Right,Focus,Center,Straight Front Ahead,Straight
7557,Open,Right,Focus,Center,Straight Front Ahead,Straight
7558,Open,Right,Focus,Center,Straight Front Ahead,Straight
7559,Open,Right,Focus,Center,Straight Front Ahead,Straight
7560,Open,Right,Focus,Center,Straight Front Ahead,Straight
7561,Open,Right,Focus,Center,Straight Front Ahead,Straight
7562,Open,Right,Focus,Center,Straight Front Ahead,Straight
7563,Open,Right,Focus,Center,Straight Front Ahead,Straight
7564,Open,Right,Focus,Center,Straight Front Ahead,Straight
7565,Open,Right,Focus,Center,Straight Front Ahead,Straight
7566,Open,Right,Focus,Center,Straight Front Ahead,Straight
7567,Open,Right,Focus,Center,Straight Front Ahead,Straight
7568,Open,Right,Focus,Center,Straight Front Ahead,Straight
7569,Open,Right,Focus,Center,Straight Front Ahead,Straight
7570,Open,Right,Focus,Center,Straight Front Ahead,Straight
7571,Open,Right,Focus,Center,Straight Front Ahead,Straight
7572,Open,Right,Focus,Center,Straight Front Ahead,Straight
7573,Open,Right,Focus,Center,Straight Front Ahead,Straight
7574,Open,Right,Focus,Center,Straight Front Ahead,Straight
7575,Open,Right,Focus,Center,Straight Front Ahead,Straight
7576,Open,Right,Focus,Center,Front Tilt,Straight
7577,Closed,Center,Distracted,Center,Front Tilt,Straight
7578,Closed,Center,Distracted,Center,Front Tilt,Straight
7579,Closed,Center,Distracted,Center,Front Tilt,Straight
7580,Closed,Right,Distracted,Center,Front Tilt,Straight
7581,Open,Center,Focus,Center,Front Tilt,Straight
7582,Open,Center,Focus,Center,Front Tilt,Straight
7583,Open,Center,Focus,Center,Front Tilt,Straight
7584,Open,Center,Focus,Center,Front Tilt,Straight
7585,Open,Center,Focus,Center,Front Tilt,Straight
7586,Open,Center,Focus,Center,Front Tilt,Straight
7587,Open,Center,Focus,Center,Front Tilt,Straight
7588,Open,Center,Focus,Center,Front Tilt,Straight
7589,Open,Center,Focus,Center,Front Tilt,Straight
7590,Open,Center,Focus,Center,Front Tilt,Straight
7591,Open,Center,Focus,Center,Front Tilt,Straight
7592,Open,Center,Focus,Center,Front Tilt,Straight
7593,Open,Center,Focus,Center,Front Tilt,Straight
7594,Open,Center,Focus,Center,Front Tilt,Straight
7595,Open,Center,Focus,Center,Front Tilt,Straight
7596,Open,Center,Focus,Center,Front Tilt,Straight
7597,Open,Center,Focus,Center,Front Tilt,Straight
7598,Open,Center,Focus,Center,Front Tilt,Straight
7599,Open,Center,Focus,Center,Front Tilt,Straight
7600,Open,Center,Focus,Center,Front Tilt,Straight
7601,Open,Center,Focus,Center,Front Tilt,Straight
7602,Open,Center,Focus,Center,Front Tilt,Straight
7603,Open,Center,Focus,Center,Front Tilt,Straight
7604,Open,Center,Focus,Center,Front Tilt,Straight
7605,Closed,Center,Distracted,Center,Front Tilt,Straight
7606,Closed,Center,Distracted,Center,Front Tilt,Straight
7607,Closed,Center,Distracted,Center,Front Tilt,Straight
7608,Closed,Center,Distracted,Center,Front Tilt,Straight
7609,Open,Center,Focus,Center,Front Tilt,Straight
7610,Open,Right,Focus,Center,Front Tilt,Straight
7611,Open,Right,Focus,Center,Front Tilt,Straight
7612,Open,Center,Focus,Center,Straight Front Ahead,Straight
7613,Open,Right,Focus,Center,Front Tilt,Straight
7614,Open,Center,Focus,Center,Straight Front Ahead,Straight
7615,Open,Center,Focus,Center,Straight Front Ahead,Straight
7616,Open,Center,Focus,Center,Straight Front Ahead,Straight
7617,Open,Center,Focus,Center,Straight Front Ahead,Straight
7618,Open,Center,Focus,Center,Straight Front Ahead,Straight
7619,Open,Center,Focus,Center,Straight Front Ahead,Straight
7620,Open,Right,Focus,Center,Straight Front Ahead,Straight
7621,Open,Right,Focus,Center,Straight Front Ahead,Straight
7622,Open,Center,Focus,Center,Straight Front Ahead,Straight
7623,Open,Center,Focus,Center,Front Tilt,Straight
7624,Open,Center,Focus,Center,Front Tilt,Straight
7625,Open,Center,Focus,Center,Front Tilt,Straight
7626,Open,Center,Focus,Center,Front Tilt,Straight
7627,Open,Center,Focus,Center,Front Tilt,Straight
7628,Open,Center,Focus,Center,Front Tilt,Straight
7629,Open,Center,Focus,Center,Front Tilt,Straight
7630,Open,Center,Focus,Center,Front Tilt,Straight
7631,Open,Center,Focus,Center,Front Tilt,Straight
7632,Open,Center,Focus,Center,Straight Front Ahead,Straight
7633,Open,Center,Focus,Center,Straight Front Ahead,Straight
7634,Open,Center,Focus,Center,Straight Front Ahead,Straight
7635,Open,Center,Focus,Center,Straight Front Ahead,Straight
7636,Open,Center,Focus,Center,Straight Front Ahead,Straight
7637,Open,Center,Focus,Center,Straight Front Ahead,Straight
7638,Open,Center,Focus,Center,Straight Front Ahead,Straight
7639,Open,Center,Focus,Center,Straight Front Ahead,Straight
7640,Open,Center,Focus,Center,Straight Front Ahead,Straight
7641,Open,Center,Focus,Center,Straight Front Ahead,Straight
7642,Open,Center,Focus,Center,Straight Front Ahead,Straight
7643,Open,Center,Focus,Center,Straight Front Ahead,Straight
7644,Open,Center,Focus,Center,Straight Front Ahead,Straight
7645,Open,Center,Focus,Center,Straight Front Ahead,Straight
7646,Open,Center,Focus,Center,Straight Front Ahead,Straight
7647,Open,Center,Focus,Center,Straight Front Ahead,Straight
7648,Open,Center,Focus,Center,Straight Front Ahead,Straight
7649,Open,Center,Focus,Center,Straight Front Ahead,Straight
7650,Open,Center,Focus,Center,Straight Front Ahead,Straight
7651,Open,Center,Focus,Center,Straight Front Ahead,Straight
7652,Open,Center,Focus,Center,Straight Front Ahead,Straight
7653,Open,Center,Focus,Center,Straight Front Ahead,Straight
7654,Open,Center,Focus,Center,Straight Front Ahead,Straight
7655,Open,Center,Focus,Center,Straight Front Ahead,Straight
7656,Open,Center,Focus,Center,Straight Front Ahead,Straight
7657,Open,Center,Focus,Center,Straight Front Ahead,Straight
7658,Open,Center,Focus,Center,Straight Front Ahead,Straight
7659,Open,Center,Focus,Center,Straight Front Ahead,Straight
7660,Open,Center,Focus,Center,Straight Front Ahead,Straight
7661,Open,Center,Focus,Center,Straight Front Ahead,Straight
7662,Open,Center,Focus,Center,Straight Front Ahead,Straight
7663,Open,Center,Focus,Center,Straight Front Ahead,Straight
7664,Open,Center,Focus,Center,Straight Front Ahead,Straight
7665,Open,Center,Focus,Center,Straight Front Ahead,Straight
7666,Open,Center,Focus,Center,Straight Front Ahead,Straight
7667,Open,Center,Focus,Center,Straight Front Ahead,Straight
7668,Open,Center,Focus,Center,Straight Front Ahead,Straight
7669,Open,Center,Focus,Center,Straight Front Ahead,Straight
7670,Open,Center,Focus,Center,Straight Front Ahead,Straight
7671,Open,Center,Focus,Center,Straight Front Ahead,Straight
7672,Open,Center,Focus,Center,Straight Front Ahead,Straight
7673,Open,Center,Focus,Center,Straight Front Ahead,Straight
7674,Open,Center,Focus,Center,Straight Front Ahead,Straight
7675,Open,Center,Focus,Center,Straight Front Ahead,Straight
7676,Open,Center,Focus,Center,Straight Front Ahead,Straight
7677,Open,Center,Focus,Center,Straight Front Ahead,Straight
7678,Open,Center,Focus,Center,Straight Front Ahead,Straight
7679,Open,Center,Focus,Center,Straight Front Ahead,Straight
7680,Open,Center,Focus,Center,Straight Front Ahead,Straight
7681,Open,Center,Focus,Center,Straight Front Ahead,Straight
7682,Closed,Right,Distracted,Center,Straight Front Ahead,Straight
7683,Closed,Center,Distracted,Center,Straight Front Ahead,Straight
7684,Closed,Right,Distracted,Center,Straight Front Ahead,Straight
7685,Closed,Right,Distracted,Center,Straight Front Ahead,Straight
7686,Open,Right,Focus,Center,Straight Front Ahead,Straight
7687,Open,Right,Focus,Center,Straight Front Ahead,Straight
7688,Open,Right,Focus,Center,Straight Front Ahead,Straight
7689,Open,Right,Focus,Center,Straight Front Ahead,Straight
7690,Open,Right,Focus,Center,Straight Front Ahead,Straight
7691,Open,Right,Focus,Center,Straight Front Ahead,Straight
7692,Open,Right,Focus,Center,Straight Front Ahead,Straight
7693,Open,Right,Focus,Center,Straight Front Ahead,Straight
7694,Open,Right,Focus,Center,Straight Front Ahead,Straight
7695,Open,Right,Focus,Center,Straight Front Ahead,Straight
7696,Open,Right,Focus,Center,Straight Front Ahead,Straight
7697,Open,Right,Focus,Center,Straight Front Ahead,Straight
7698,Open,Right,Focus,Center,Straight Front Ahead,Straight
7699,Open,Right,Focus,Center,Straight Front Ahead,Straight
7700,Open,Center,Focus,Center,Straight Front Ahead,Straight
7701,Open,Center,Focus,Center,Straight Front Ahead,Straight
7702,Open,Center,Focus,Center,Straight Front Ahead,Straight
7703,Open,Center,Focus,Center,Straight Front Ahead,Straight
7704,Open,Center,Focus,Center,Straight Front Ahead,Straight
7705,Open,Center,Focus,Center,Straight Front Ahead,Straight
7706,Open,Center,Focus,Center,Straight Front Ahead,Straight
7707,Open,Center,Focus,Center,Straight Front Ahead,Straight
7708,Open,Center,Focus,Center,Straight Front Ahead,Straight
7709,Open,Center,Focus,Center,Straight Front Ahead,Straight
7710,Open,Center,Focus,Center,Straight Front Ahead,Straight
7711,Open,Center,Focus,Center,Straight Front Ahead,Straight
7712,Open,Center,Focus,Center,Straight Front Ahead,Straight
7713,Open,Center,Focus,Center,Straight Front Ahead,Straight
7714,Open,Center,Focus,Center,Straight Front Ahead,Straight
7715,Open,Center,Focus,Center,Straight Front Ahead,Straight
7716,Open,Center,Focus,Center,Straight Front Ahead,Straight
7717,Open,Center,Focus,Center,Straight Front Ahead,Straight
7718,Open,Center,Focus,Center,Straight Front Ahead,Straight
7719,Open,Center,Focus,Center,Straight Front Ahead,Straight
7720,Open,Center,Focus,Center,Straight Front Ahead,Straight
7721,Open,Center,Focus,Center,Straight Front Ahead,Straight
7722,Open,Center,Focus,Center,Straight Front Ahead,Straight
7723,Open,Center,Focus,Center,Straight Front Ahead,Straight
7724,Open,Center,Focus,Center,Straight Front Ahead,Straight
7725,Open,Center,Focus,Center,Straight Front Ahead,Straight
7726,Open,Center,Focus,Center,Straight Front Ahead,Straight
7727,Open,Center,Focus,Center,Straight Front Ahead,Straight
7728,Open,Center,Focus,Center,Straight Front Ahead,Straight
7729,Open,Center,Focus,Center,Straight Front Ahead,Straight
7730,Open,Center,Focus,Center,Straight Front Ahead,Straight
7731,Open,Center,Focus,Center,Straight Front Ahead,Straight
7732,Open,Center,Focus,Center,Straight Front Ahead,Straight
7733,Open,Center,Focus,Center,Straight Front Ahead,Straight
7734,Open,Center,Focus,Center,Straight Front Ahead,Straight
7735,Open,Center,Focus,Center,Straight Front Ahead,Straight
7736,Open,Center,Focus,Center,Straight Front Ahead,Straight
7737,Open,Center,Focus,Center,Straight Front Ahead,Straight
7738,Open,Center,Focus,Center,Straight Front Ahead,Straight
7739,Open,Center,Focus,Center,Straight Front Ahead,Straight
7740,Open,Center,Focus,Center,Straight Front Ahead,Straight
7741,Open,Center,Focus,Center,Straight Front Ahead,Straight
7742,Open,Center,Focus,Center,Straight Front Ahead,Straight
7743,Open,Center,Focus,Center,Straight Front Ahead,Straight
7744,Open,Center,Focus,Center,Straight Front Ahead,Straight
7745,Open,Center,Focus,Center,Straight Front Ahead,Straight
7746,Open,Center,Focus,Center,Straight Front Ahead,Straight
7747,Open,Center,Focus,Center,Straight Front Ahead,Straight
7748,Open,Center,Focus,Center,Straight Front Ahead,Straight
7749,Open,Center,Focus,Center,Straight Front Ahead,Straight
7750,Open,Center,Focus,Center,Straight Front Ahead,Straight
7751,Open,Center,Focus,Center,Straight Front Ahead,Straight
7752,Open,Center,Focus,Center,Straight Front Ahead,Straight
7753,Open,Center,Focus,Center,Straight Front Ahead,Straight
7754,Open,Center,Focus,Center,Straight Front Ahead,Straight
7755,Open,Center,Focus,Center,Straight Front Ahead,Straight
7756,Open,Center,Focus,Center,Straight Front Ahead,Straight
7757,Open,Center,Focus,Center,Straight Front Ahead,Straight
7758,Open,Center,Focus,Center,Straight Front Ahead,Straight
7759,Open,Center,Focus,Center,Straight Front Ahead,Straight
7760,Open,Center,Focus,Center,Straight Front Ahead,Straight
7761,Open,Right,Focus,Center,Straight Front Ahead,Straight
7762,Open,Right,Focus,Center,Straight Front Ahead,Straight
7763,Open,Right,Focus,Center,Front Tilt,Straight
7764,Open,Right,Focus,Center,Straight Front Ahead,Straight
7765,Open,Right,Focus,Center,Straight Front Ahead,Straight
7766,Open,Right,Focus,Center,Front Tilt,Straight
7767,Open,Right,Focus,Center,Straight Front Ahead,Straight
7768,Open,Right,Focus,Center,Front Tilt,Straight
7769,Open,Right,Focus,Center,Straight Front Ahead,Straight
7770,Open,Right,Focus,Center,Straight Front Ahead,Straight
7771,Open,Right,Focus,Center,Straight Front Ahead,Straight
7772,Open,Right,Focus,Center,Straight Front Ahead,Straight
7773,Open,Right,Focus,Center,Straight Front Ahead,Straight
7774,Open,Right,Focus,Center,Straight Front Ahead,Straight
7775,Open,Right,Focus,Center,Straight Front Ahead,Straight
7776,Open,Right,Focus,Center,Straight Front Ahead,Straight
7777,Open,Right,Focus,Center,Straight Front Ahead,Straight
7778,Open,Right,Focus,Center,Straight Front Ahead,Straight
7779,Open,Right,Focus,Center,Straight Front Ahead,Straight
7780,Open,Right,Focus,Center,Straight Front Ahead,Straight
7781,Open,Right,Focus,Center,Straight Front Ahead,Straight
7782,Open,Right,Focus,Center,Straight Front Ahead,Straight
7783,Open,Right,Focus,Center,Straight Front Ahead,Straight
7784,Open,Right,Focus,Center,Straight Front Ahead,Straight
